destination_country,province,worker_count
โรมาเนีย,ภูเก็ต,1
โรมาเนีย,ชลบุรี,1
เอสวาตินี,ลำปาง,19
เอสวาตินี,ชัยภูมิ,9
เอสวาตินี,สกลนคร,3
เอสวาตินี,ขอนแก่น,2
เอสวาตินี,สมุทรสาคร,2
เอสวาตินี,นครราชสีมา,1
เอสวาตินี,หนองคาย,1
เอสวาตินี,ลำปาง,1
เอสวาตินี,ภูเก็ต,1
เอสวาตินี,ชลบุรี,1
เอสวาตินี,บุรีรัมย์,5
เอสวาตินี,ชลบุรี,3
เอสวาตินี,นครราชสีมา,2
เอสวาตินี,นครสวรรค์,1
เอสวาตินี,ยโสธร,1
เอสวาตินี,สมุทรปราการ,1
เอสวาตินี,ร้อยเอ็ด,1
เอสวาตินี,ปทุมธานี,1
เอสวาตินี,ขอนแก่น,1
เอสวาตินี,สุรินทร์,1
เอสวาตินี,เชียงใหม่,1
เอสวาตินี,นครปฐม,1
เอสวาตินี,กรุงเทพมหานคร,1
โมนาโก,บุรีรัมย์,5
โมนาโก,ชลบุรี,3
โมนาโก,นครราชสีมา,2
โมนาโก,สมุทรปราการ,1
โมนาโก,นครสวรรค์,1
โมนาโก,ร้อยเอ็ด,1
โมนาโก,สุรินทร์,1
โมนาโก,เชียงใหม่,1
โมนาโก,นครปฐม,1
โมนาโก,กรุงเทพมหานคร,1
โมนาโก,ลำปาง,2
โมนาโก,พิษณุโลก,2
โมนาโก,นครสวรรค์,2
โมนาโก,ขอนแก่น,2
โมนาโก,อุดรธานี,2
โมนาโก,ระยอง,2
โมนาโก,กาฬสินธุ์,1
โมนาโก,อุบลราชธานี,1
โมนาโก,กำแพงเพชร,1
โมนาโก,สงขลา,1
โมนาโก,ตาก,1
โมนาโก,บึงกาฬ,1
มาดากัสการ์,สมุทรปราการ,2
มาดากัสการ์,สงขลา,2
มาดากัสการ์,นครปฐม,2
มาดากัสการ์,เชียงราย,1
มาดากัสการ์,กรุงเทพมหานคร,1
มาดากัสการ์,นครสวรรค์,1
มาดากัสการ์,เชียงใหม่,1
มาดากัสการ์,สมุทรสงคราม,1
มาดากัสการ์,อุบลราชธานี,1
มาดากัสการ์,นครนายก,1
มาดากัสการ์,นนทบุรี,1
มาดากัสการ์,ตรัง,1
มาดากัสการ์,ฉะเชิงเทรา,1
มาดากัสการ์,ระยอง,1
มาดากัสการ์,นครสวรรค์,2
มาดากัสการ์,อุดรธานี,2
มาดากัสการ์,พิษณุโลก,2
มาดากัสการ์,ขอนแก่น,2
มาดากัสการ์,ลำปาง,2
มาดากัสการ์,ระยอง,2
มาดากัสการ์,ตาก,1
มาดากัสการ์,กาฬสินธุ์,1
มาดากัสการ์,บึงกาฬ,1
มาดากัสการ์,กำแพงเพชร,1
มาดากัสการ์,สงขลา,1
เอสโตเนีย,สมุทรปราการ,2
เอสโตเนีย,สงขลา,2
เอสโตเนีย,นครปฐม,2
เอสโตเนีย,เชียงราย,1
เอสโตเนีย,กรุงเทพมหานคร,1
เอสโตเนีย,นครสวรรค์,1
เอสโตเนีย,เชียงใหม่,1
เอสโตเนีย,สมุทรสงคราม,1
เอสโตเนีย,อุบลราชธานี,1
เอสโตเนีย,นครนายก,1
เอสโตเนีย,นนทบุรี,1
เอสโตเนีย,ตรัง,1
เอสโตเนีย,ฉะเชิงเทรา,1
เอสโตเนีย,ระยอง,1
เอสโตเนีย,กำแพงเพชร,3
เอสโตเนีย,กาฬสินธุ์,2
เอสโตเนีย,ศรีสะเกษ,1
เอสโตเนีย,ชัยภูมิ,1
เอสโตเนีย,บึงกาฬ,1
เอสโตเนีย,ชลบุรี,1
เอสโตเนีย,สระแก้ว,1
เอสโตเนีย,เลย,1
เอสโตเนีย,ตราด,1
เอสโตเนีย,ลำปาง,1
เอสโตเนีย,นครราชสีมา,1
หมู่เกาะเติกส์และเคคอส,กำแพงเพชร,3
หมู่เกาะเติกส์และเคคอส,กาฬสินธุ์,2
หมู่เกาะเติกส์และเคคอส,ศรีสะเกษ,1
หมู่เกาะเติกส์และเคคอส,ชัยภูมิ,1
หมู่เกาะเติกส์และเคคอส,บึงกาฬ,1
หมู่เกาะเติกส์และเคคอส,ชลบุรี,1
หมู่เกาะเติกส์และเคคอส,สระแก้ว,1
หมู่เกาะเติกส์และเคคอส,เลย,1
หมู่เกาะเติกส์และเคคอส,ตราด,1
หมู่เกาะเติกส์และเคคอส,ลำปาง,1
หมู่เกาะเติกส์และเคคอส,กรุงเทพมหานคร,1
หมู่เกาะเติกส์และเคคอส,นครราชสีมา,1
หมู่เกาะเติกส์และเคคอส,ฉะเชิงเทรา,1
หมู่เกาะเติกส์และเคคอส,อุบลราชธานี,3
หมู่เกาะเติกส์และเคคอส,เชียงใหม่,1
หมู่เกาะเติกส์และเคคอส,สมุทรปราการ,1
หมู่เกาะเติกส์และเคคอส,ลพบุรี,1
